timestamp,ts,relative_s,run_id,system,scenario,phase,target_region_id,target_store_id,target_container,hot_region_id,hot_leader_store_id,hot_leader_container,leader_changed,leader_store_ids,error
2026-05-11T16:37:36+0000,1778517456.6213443,10.300189971923828,1,TiDB,leader_cpu_stress_limited,recovery,1933,3,exp1_tidb_tikv1,1933,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:37+0000,1778517457.654398,11.333243608474731,1,TiDB,leader_cpu_stress_limited,recovery,1933,3,exp1_tidb_tikv1,1933,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:38+0000,1778517458.6845055,12.363351106643677,1,TiDB,leader_cpu_stress_limited,recovery,1933,3,exp1_tidb_tikv1,1933,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:39+0000,1778517459.7102025,13.389048099517822,1,TiDB,leader_cpu_stress_limited,recovery,1933,3,exp1_tidb_tikv1,1933,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:40+0000,1778517460.7437665,14.422612190246582,1,TiDB,leader_cpu_stress_limited,recovery,1933,3,exp1_tidb_tikv1,1933,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:41+0000,1778517461.769963,15.448808670043945,1,TiDB,leader_cpu_stress_limited,recovery,1933,3,exp1_tidb_tikv1,1933,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:42+0000,1778517462.8032968,16.482142448425293,1,TiDB,leader_cpu_stress_limited,recovery,1933,3,exp1_tidb_tikv1,1933,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:52+0000,1778517472.3617132,0.09162545204162598,2,TiDB,baseline,normal,1957,1,exp1_tidb_tikv2,1957,1,exp1_tidb_tikv2,False,"1,2,3",
2026-05-11T16:37:53+0000,1778517473.4231598,1.1530721187591553,2,TiDB,baseline,normal,1957,1,exp1_tidb_tikv2,1957,1,exp1_tidb_tikv2,False,"1,2,3",
2026-05-11T16:37:54+0000,1778517474.4520166,2.181928873062134,2,TiDB,baseline,normal,1957,1,exp1_tidb_tikv2,1957,1,exp1_tidb_tikv2,False,"1,2,3",
2026-05-11T16:37:55+0000,1778517475.504337,3.2342493534088135,2,TiDB,baseline,normal,1957,1,exp1_tidb_tikv2,1957,1,exp1_tidb_tikv2,False,"1,2,3",
2026-05-11T16:37:56+0000,1778517476.5419476,4.271859884262085,2,TiDB,baseline,normal,1957,1,exp1_tidb_tikv2,1957,1,exp1_tidb_tikv2,False,"1,2,3",
2026-05-11T16:37:57+0000,1778517477.5838494,5.3137617111206055,2,TiDB,baseline,normal,1957,1,exp1_tidb_tikv2,1957,1,exp1_tidb_tikv2,False,"1,2,3",
2026-05-11T16:37:58+0000,1778517478.6586947,6.388607025146484,2,TiDB,baseline,normal,1957,1,exp1_tidb_tikv2,1957,1,exp1_tidb_tikv2,False,"1,2,3",
2026-05-11T16:37:59+0000,1778517479.6994827,7.429394960403442,2,TiDB,baseline,normal,1957,1,exp1_tidb_tikv2,1957,1,exp1_tidb_tikv2,False,"1,2,3",
2026-05-11T16:38:00+0000,1778517480.720579,8.450491189956665,2,TiDB,baseline,normal,1957,1,exp1_tidb_tikv2,1957,1,exp1_tidb_tikv2,False,"1,2,3",
2026-05-11T16:38:01+0000,1778517481.7563658,9.486278057098389,2,TiDB,baseline,normal,1957,1,exp1_tidb_tikv2,1957,1,exp1_tidb_tikv2,False,"1,2,3",
2026-05-11T16:38:02+0000,1778517482.7820265,10.51193881034851,2,TiDB,baseline,normal,1957,1,exp1_tidb_tikv2,1957,1,exp1_tidb_tikv2,False,"1,2,3",
2026-05-11T16:38:03+0000,1778517483.8204355,11.550347805023193,2,TiDB,baseline,normal,1957,1,exp1_tidb_tikv2,1957,1,exp1_tidb_tikv2,False,"1,2,3",
2026-05-11T16:38:04+0000,1778517484.8495004,12.579412698745728,2,TiDB,baseline,normal,1957,1,exp1_tidb_tikv2,1957,1,exp1_tidb_tikv2,False,"1,2,3",
2026-05-11T16:38:05+0000,1778517485.879624,13.609536170959473,2,TiDB,baseline,normal,1957,1,exp1_tidb_tikv2,1957,1,exp1_tidb_tikv2,False,"1,2,3",
2026-05-11T16:38:06+0000,1778517486.9243653,14.654277563095093,2,TiDB,baseline,normal,1957,1,exp1_tidb_tikv2,1957,1,exp1_tidb_tikv2,False,"1,2,3",
2026-05-11T16:38:07+0000,1778517487.9536033,15.683515548706055,2,TiDB,baseline,normal,1957,1,exp1_tidb_tikv2,1957,1,exp1_tidb_tikv2,False,"1,2,3",
2026-05-11T16:38:08+0000,1778517488.993434,16.72334623336792,2,TiDB,baseline,normal,1957,1,exp1_tidb_tikv2,1957,1,exp1_tidb_tikv2,False,"1,2,3",
2026-05-11T16:38:10+0000,1778517490.013033,17.742945194244385,2,TiDB,baseline,normal,1957,1,exp1_tidb_tikv2,1957,1,exp1_tidb_tikv2,False,"1,2,3",
2026-05-11T16:38:19+0000,1778517499.4105024,0.10661792755126953,2,TiDB,leader_cpu_stress,normal,2033,3,exp1_tidb_tikv1,2033,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:20+0000,1778517500.4628587,1.1589741706848145,2,TiDB,leader_cpu_stress,normal,2033,3,exp1_tidb_tikv1,2033,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:21+0000,1778517501.538585,2.2347004413604736,2,TiDB,leader_cpu_stress,normal,2033,3,exp1_tidb_tikv1,2033,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:22+0000,1778517502.584282,3.280397415161133,2,TiDB,leader_cpu_stress,normal,2033,3,exp1_tidb_tikv1,2033,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:23+0000,1778517503.6355243,4.331639766693115,2,TiDB,leader_cpu_stress,perturbation,2033,3,exp1_tidb_tikv1,2033,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:24+0000,1778517504.6888053,5.384920835494995,2,TiDB,leader_cpu_stress,perturbation,2033,3,exp1_tidb_tikv1,2033,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:25+0000,1778517505.7203453,6.416460752487183,2,TiDB,leader_cpu_stress,perturbation,2033,3,exp1_tidb_tikv1,2033,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:26+0000,1778517506.7461505,7.44226598739624,2,TiDB,leader_cpu_stress,perturbation,2033,3,exp1_tidb_tikv1,2033,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:27+0000,1778517507.835005,8.531120538711548,2,TiDB,leader_cpu_stress,perturbation,2033,3,exp1_tidb_tikv1,2033,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:28+0000,1778517508.856552,9.552667379379272,2,TiDB,leader_cpu_stress,perturbation,2033,3,exp1_tidb_tikv1,2033,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:29+0000,1778517509.881368,10.577483415603638,2,TiDB,leader_cpu_stress,recovery,2033,3,exp1_tidb_tikv1,2033,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:30+0000,1778517510.9178126,11.613928079605103,2,TiDB,leader_cpu_stress,recovery,2033,3,exp1_tidb_tikv1,2033,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:31+0000,1778517511.9475715,12.643687009811401,2,TiDB,leader_cpu_stress,recovery,2033,3,exp1_tidb_tikv1,2033,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:33+0000,1778517513.0361392,13.73225474357605,2,TiDB,leader_cpu_stress,recovery,2033,3,exp1_tidb_tikv1,2033,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:34+0000,1778517514.0633304,14.759445905685425,2,TiDB,leader_cpu_stress,recovery,2033,3,exp1_tidb_tikv1,2033,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:35+0000,1778517515.1183074,15.814422845840454,2,TiDB,leader_cpu_stress,recovery,2033,3,exp1_tidb_tikv1,2033,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:36+0000,1778517516.1389298,16.835045337677002,2,TiDB,leader_cpu_stress,recovery,2033,3,exp1_tidb_tikv1,2033,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:37+0000,1778517517.1595783,17.855693817138672,2,TiDB,leader_cpu_stress,recovery,2033,3,exp1_tidb_tikv1,2033,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:46+0000,1778517526.3903804,0.07232213020324707,2,TiDB,leader_network_perturbation,normal,2057,3,exp1_tidb_tikv1,2057,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:47+0000,1778517527.4288464,1.110788106918335,2,TiDB,leader_network_perturbation,normal,2057,3,exp1_tidb_tikv1,2057,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:48+0000,1778517528.4612043,2.14314603805542,2,TiDB,leader_network_perturbation,normal,2057,3,exp1_tidb_tikv1,2057,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:49+0000,1778517529.4893324,3.171274185180664,2,TiDB,leader_network_perturbation,normal,2057,3,exp1_tidb_tikv1,2057,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:38:50+0000,1778517530.552006,4.23394775390625,2,TiDB,leader_network_perturbation,perturbation,2057,3,exp1_tidb_tikv1,2057,3,exp1_tidb_tikv1,False,"1,2,3",
