timestamp,ts,run_id,system,scenario,phase,relation,shard_id,node_name,node_port,is_hotspot_shard,hot_key
2026-05-11T16:08:28+0000,1778515708.9277203,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102024,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.927722,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102025,citus-worker-2,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9277232,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102026,citus-worker-0,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9277246,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102027,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9277258,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102028,citus-worker-2,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9277267,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102029,citus-worker-0,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.927728,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102030,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9277294,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102031,citus-worker-2,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9277303,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102032,citus-worker-0,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.927732,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102033,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.927733,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102034,citus-worker-2,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9277344,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102035,citus-worker-0,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9277356,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102036,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9277368,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102037,citus-worker-2,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.927738,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102038,citus-worker-0,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9277391,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102039,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455314,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102008,citus-worker-0,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455402,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102009,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455423,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102010,citus-worker-2,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455445,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102011,citus-worker-0,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.945546,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102012,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455476,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102013,citus-worker-2,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455488,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102014,citus-worker-0,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455504,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102015,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.945552,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102016,citus-worker-2,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455538,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102017,citus-worker-0,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.945555,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102018,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455564,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102019,citus-worker-2,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455578,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102020,citus-worker-0,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.945559,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102021,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455602,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102022,citus-worker-2,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455614,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102023,citus-worker-0,5432,True,3000
2026-05-11T16:08:28+0000,1778515708.9455628,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102024,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.945565,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102025,citus-worker-2,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455662,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102026,citus-worker-0,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455674,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102027,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9455688,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102028,citus-worker-2,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.94557,1,PostgreSQL+Citus,citus_hot90,before,citus_items,102029,citus-worker-0,5432,False,3000
